"V1","V2"
399.6916,0
400.1737,0.2323947
400.6559,0.2320017
401.138,0.2330378
401.6201,0.2350655
402.1023,0.2373506
402.5844,0.2392222
403.0666,0.2403618
403.5487,0.2408685
404.0308,0.2410563
404.513,0.241168
404.9951,0.2412204
405.4772,0.2410402
405.9594,0.2404619
406.4415,0.2395699
406.9236,0.238763
407.4058,0.2385864
407.8879,0.2394468
408.3701,0.2413668
408.8522,0.2439213
409.3343,0.2463715
409.8165,0.2479676
410.2986,0.2483146
410.7807,0.2475441
411.2629,0.2461833
411.745,0.2448289
412.2271,0.2438378
412.7093,0.2432084
413.1914,0.2426642
413.6736,0.2418598
414.1557,0.2406355
414.6378,0.2391341
415.12,0.2377164
415.6021,0.2367621
416.0843,0.2364776
416.5664,0.2368191
417.0485,0.237548
417.5307,0.2383617
418.0128,0.2390753
418.4949,0.2397044
418.9771,0.2404249
419.4592,0.2414164
419.9413,0.242706
420.4235,0.2441172
420.9056,0.2453338
421.3878,0.2460624
421.8699,0.2462081
422.352,0.2459356
422.8342,0.2455889
423.3163,0.2455082
423.7984,0.245862
424.2806,0.2465789
424.7627,0.2473958
425.2448,0.2479984
425.727,0.2482049
426.2091,0.2480583
426.6913,0.2477924
427.1734,0.2476908
427.6555,0.2479312
428.1377,0.2484984
428.6198,0.2492057
429.102,0.2497955
429.5841,0.2500858
430.0662,0.250062
430.5484,0.2498662
431.0305,0.2497034
431.5126,0.249718
431.9948,0.2499201
432.4769,0.2501984
432.959,0.2503914
433.4412,0.2504052
433.9233,0.2502744
434.4055,0.2501499
434.8876,0.2502109
435.3697,0.2505589
435.8519,0.2511559
436.334,0.2518279
436.8161,0.2523475
437.2983,0.252549
437.7804,0.2524097
438.2625,0.252056
438.7447,0.2516897
439.2268,0.2514812
439.709,0.2514951
440.1911,0.2516786
440.6732,0.2519071
441.1554,0.2520767
441.6375,0.2521711
442.1196,0.2522741
442.6018,0.2525226
443.0839,0.253023
443.566,0.25379
444.0482,0.2547279
444.5303,0.2556706
445.0125,0.2564593
445.4946,0.2570131
445.9767,0.2573522
446.4589,0.2575692
446.941,0.2577639
447.4232,0.2579871
447.9053,0.2582249
448.3874,0.2584197
448.8696,0.2585241
449.3517,0.2585396
449.8338,0.2585233
450.316,0.2585511
450.7981,0.2586692
451.2802,0.2588609
451.7624,0.2590545
452.2445,0.2591598
452.7267,0.259131
453.2088,0.2590024
453.6909,0.2588757
454.1731,0.2588722
454.6552,0.2590672
