"V1","V2"
399.6916,0
400.1737,0.302265
400.6559,0.2935656
401.138,0.2812197
401.6201,0.2661978
402.1023,0.2502064
402.5844,0.2353598
403.0666,0.2237792
403.5487,0.2170864
404.0308,0.2160462
404.513,0.2203876
404.9951,0.228766
405.4772,0.2388933
405.9594,0.2480229
406.4415,0.2538324
406.9236,0.2553616
407.4058,0.2532622
407.8879,0.2491933
408.3701,0.2448635
408.8522,0.2414262
409.3343,0.2393196
409.8165,0.2384315
410.2986,0.238383
410.7807,0.2387954
411.2629,0.2394026
411.745,0.2400348
412.2271,0.2404921
412.7093,0.240492
413.1914,0.2397197
413.6736,0.2380036
414.1557,0.235483
414.6378,0.2326341
415.12,0.2301126
415.6021,0.2285076
416.0843,0.2281483
416.5664,0.2290156
417.0485,0.2307604
417.5307,0.2328262
418.0128,0.2346296
418.4949,0.2357539
418.9771,0.2360527
419.4592,0.235656
419.9413,0.2348669
420.4235,0.2340596
420.9056,0.2335909
421.3878,0.2337611
421.8699,0.2347854
422.352,0.2367731
422.8342,0.239673
423.3163,0.24324
423.7984,0.2470296
424.2806,0.2504667
424.7627,0.2529918
425.2448,0.2542473
425.727,0.25421
426.2091,0.2531813
426.6913,0.2516261
427.1734,0.2499696
427.6555,0.2484488
428.1377,0.2470967
428.6198,0.245825
429.102,0.2445632
429.5841,0.243365
430.0662,0.2424305
430.5484,0.2420238
431.0305,0.2423493
431.5126,0.2434432
431.9948,0.2451395
432.4769,0.2471161
432.959,0.2490107
433.4412,0.2505517
433.9233,0.2516387
434.4055,0.2523294
434.8876,0.2527477
435.3697,0.2529752
435.8519,0.2529959
436.334,0.2527168
436.8161,0.2520505
437.2983,0.251004
437.7804,0.2497162
438.2625,0.2484137
438.7447,0.2473219
439.2268,0.2465746
439.709,0.2461799
440.1911,0.2460595
440.6732,0.246133
441.1554,0.2464084
441.6375,0.2470167
442.1196,0.2481669
442.6018,0.2500387
443.0839,0.2526667
443.566,0.255863
444.0482,0.2592185
444.5303,0.2622083
445.0125,0.2643608
445.4946,0.2654274
445.9767,0.2654511
446.4589,0.2647176
446.941,0.2636172
447.4232,0.2625146
447.9053,0.2616632
448.3874,0.2611935
448.8696,0.2611383
449.3517,0.2614763
449.8338,0.2621462
450.316,0.2630422
450.7981,0.2639986
451.2802,0.2647909
451.7624,0.2651725
452.2445,0.2649513
452.7267,0.2640701
453.2088,0.2626481
453.6909,0.2609522
454.1731,0.2593122
454.6552,0.2580162
455.1373,0.2572363
455.6195,0.2570027
456.1016,0.2572226
456.5837,0.2577336
457.0659,0.2583648
457.548,0.2589768
458.0302,0.2594744
458.5123,0.2598
458.9944,0.2599241
459.4766,0.2598397
459.9587,0.2595725
460.4409,0.2591871
460.923,0.2587785
461.4051,0.2584415
461.8873,0.2582335
462.3694,0.2581459
462.8515,0.2581053
463.3337,0.2580069
463.8158,0.2577645
464.2979,0.257353
464.7801,0.256823
465.2622,0.2562692
465.7444,0.255778
466.2265,0.2553869
466.7086,0.2550746
467.1908,0.2547891
467.6729,0.2545035
468.155,0.2542562
468.6372,0.2541578
469.1193,0.2543474
469.6014,0.2549235
470.0836,0.2558782
470.5657,0.2570731
471.0479,0.2582649
471.53,0.2591801
472.0121,0.2596064
472.4943,0.259465
472.9764,0.2588212
473.4586,0.2578408
473.9407,0.2567184
474.4228,0.2556214
474.905,0.2546666
475.3871,0.2539356
475.8692,0.2534973
476.3514,0.2534221
476.8335,0.2537638
477.3156,0.2545259
477.7978,0.2556276
478.2799,0.2569007
478.7621,0.2581242
479.2442,0.259091
479.7263,0.2596811
480.2085,0.2598994
480.6906,0.2598599
481.1727,0.2597251
481.6549,0.2596325
482.137,0.25965
482.6191,0.259769
483.1013,0.2599449
483.5834,0.2601456
484.0656,0.2603882
484.5477,0.2607337
485.0298,0.2612455
485.512,0.2619363
485.9941,0.2627345
486.4763,0.2634898
486.9584,0.2640226
487.4405,0.2641942
487.9227,0.2639641
488.4048,0.2634024
488.8869,0.2626614
489.3691,0.2619178
489.8512,0.2613237
490.3333,0.2609801
490.8155,0.2609421
491.2976,0.2612365
491.7798,0.2618767
492.2619,0.26286
492.744,0.2641478
493.2262,0.2656403
493.7083,0.2671774
494.1904,0.2685609
494.6726,0.2696109
495.1547,0.2702234
495.6368,0.2704056
496.119,0.2702605
496.6011,0.2699383
497.0833,0.2695705
497.5654,0.2692324
498.0475,0.2689395
498.5297,0.268685
499.0118,0.2684852
499.494,0.2684075
499.9761,0.2685595
500.4582,0.2690415
500.9404,0.2698844
501.4225,0.271011
501.9046,0.2722386
502.3868,0.2733325
502.8689,0.2740905
503.351,0.2744209
503.8332,0.2743711
504.3153,0.2740977
504.7975,0.2737935
505.2796,0.2736117
505.7617,0.2736121
506.2439,0.2737626
506.726,0.2739721
507.2081,0.2741486
507.6903,0.2742388
508.1724,0.2742414
508.6545,0.2741863
509.1367,0.2741042
509.6188,0.2740012
510.101,0.2738554
510.5831,0.2736394
511.0652,0.2733497
511.5474,0.2730237
512.0295,0.2727384
512.5117,0.2725846
512.9938,0.2726347
513.476,0.2729153
513.9581,0.2734006
514.4402,0.2740217
514.9224,0.2746924
515.4045,0.275332
515.8866,0.2758814
516.3688,0.2763062
516.8509,0.2765936
517.333,0.2767455
517.8152,0.2767749
518.2973,0.2767057
518.7794,0.2765701
519.2616,0.2764018
519.7437,0.2762258
520.2258,0.276051
520.708,0.2758714
521.1901,0.2756766
521.6722,0.2754685
522.1544,0.2752734
522.6365,0.2751445
523.1187,0.2751439
523.6008,0.2753183
524.0829,0.2756751
524.5651,0.2761716
525.0472,0.276727
525.5294,0.277248
526.0115,0.2776619
526.4937,0.2779404
526.9758,0.2780988
527.4579,0.2781784
527.9401,0.2782166
528.4222,0.2782268
528.9043,0.2781933
529.3865,0.2780867
529.8686,0.277888
530.3507,0.2776097
530.8329,0.2772989
531.315,0.2770216
531.7971,0.2768402
532.2793,0.2767889
532.7614,0.2768652
533.2435,0.277036
533.7257,0.2772566
534.2078,0.2774897
534.6899,0.2777162
535.1721,0.2779345
535.6542,0.2781501
536.1364,0.2783647
536.6185,0.2785723
537.1006,0.2787622
537.5828,0.2789267
538.0649,0.2790676
538.5471,0.2791936
539.0292,0.2793117
539.5114,0.2794171
539.9935,0.2794902
540.4756,0.279502
540.9578,0.2794292
541.4399,0.2792696
541.922,0.2790488
542.4042,0.278814
542.8863,0.278616
543.3684,0.2784889
543.8506,0.2784386
544.3327,0.2784431
544.8148,0.2784678
545.297,0.2784836
545.7791,0.2784819
546.2612,0.2784762
546.7434,0.2784922
547.2255,0.278553
547.7076,0.2786674
548.1898,0.278827
548.6719,0.2790131
549.1541,0.2792082
549.6362,0.2794025
550.1183,0.2795938
550.6005,0.2797793
551.0826,0.2799461
551.5648,0.2800715
552.0469,0.2801283
552.5291,0.2801002
553.0112,0.2799949
553.4933,0.2798474
553.9755,0.2797095
554.4576,0.279628
554.9397,0.2796257
555.4219,0.2796914
555.904,0.2797844
