"V1","V2"
399.6916,0
400.1737,0.03826269
400.6559,0.03971096
401.138,0.04107437
401.6201,0.04226211
402.1023,0.04318632
402.5844,0.04379041
403.0666,0.04406507
403.5487,0.04404715
404.0308,0.04377781
404.513,0.04327664
404.9951,0.04253195
405.4772,0.04152188
405.9594,0.04025837
406.4415,0.03882204
406.9236,0.03736383
407.4058,0.03606052
407.8879,0.03505891
408.3701,0.03442772
408.8522,0.03414407
409.3343,0.03410998
409.8165,0.03419607
410.2986,0.03429109
410.7807,0.03434354
411.2629,0.03436414
411.745,0.03440173
412.2271,0.03450622
412.7093,0.03469174
413.1914,0.03493375
413.6736,0.03517725
414.1557,0.03536901
414.6378,0.03548465
415.12,0.03553544
415.6021,0.03555816
416.0843,0.03559
416.5664,0.03565039
417.0485,0.03573705
417.5307,0.03583024
418.0128,0.0359145
418.4949,0.03598774
418.9771,0.03606012
419.4592,0.03614083
419.9413,0.03622109
420.4235,0.03626633
420.9056,0.03622873
421.3878,0.03606892
421.8699,0.03578458
422.352,0.03542331
422.8342,0.03507276
423.3163,0.03483247
423.7984,0.0347752
424.2806,0.03492124
424.7627,0.03523017
425.2448,0.03561814
425.727,0.03598896
426.2091,0.03627146
426.6913,0.0364379
427.1734,0.03650549
427.6555,0.03651698
428.1377,0.03651389
428.6198,0.03652098
429.102,0.03653776
429.5841,0.03654906
430.0662,0.03653952
430.5484,0.03650535
431.0305,0.03645808
431.5126,0.03641718
431.9948,0.03639891
432.4769,0.03640936
432.959,0.03644131
433.4412,0.03648297
433.9233,0.03652642
434.4055,0.03657458
434.8876,0.03664094
435.3697,0.03674157
435.8519,0.03688592
436.334,0.03706813
436.8161,0.03726731
437.2983,0.03745443
437.7804,0.0376026
438.2625,0.03769725
438.7447,0.03773925
439.2268,0.03774169
439.709,0.03772464
440.1911,0.03770721
440.6732,0.03770522
441.1554,0.03772865
441.6375,0.03778448
442.1196,0.03787459
442.6018,0.0379952
443.0839,0.03813397
443.566,0.0382697
444.0482,0.03837629
444.5303,0.03842887
445.0125,0.03841444
445.4946,0.03833682
445.9767,0.03821709
446.4589,0.03808682
446.941,0.03797636
447.4232,0.03790603
447.9053,0.03788137
448.3874,0.03789597
448.8696,0.03793858
449.3517,0.03800199
449.8338,0.03808638
450.316,0.03819683
450.7981,0.03833637
451.2802,0.03849875
451.7624,0.03866633
452.2445,0.03881411
452.7267,0.03892042
453.2088,0.03897757
453.6909,0.03899633
454.1731,0.03900252
454.6552,0.03902433
455.1373,0.03907957
455.6195,0.03916656
456.1016,0.03926333
456.5837,0.03933796
457.0659,0.03936413
457.548,0.03933363
458.0302,0.03926311
458.5123,0.03918765
458.9944,0.03914761
459.4766,0.03917296
459.9587,0.03927065
460.4409,0.03942228
460.923,0.03958936
461.4051,0.03972551
461.8873,0.03978883
462.3694,0.03975226
462.8515,0.03960786
463.3337,0.03937006
463.8158,0.03907066
464.2979,0.03875685
464.7801,0.03848377
465.2622,0.03830576
465.7444,0.03826487
466.2265,0.03838122
466.7086,0.03864479
467.1908,0.03901487
467.6729,0.0394268
468.155,0.03980703
468.6372,0.04009094
469.1193,0.04023806
469.6014,0.04023905
470.0836,0.04011349
470.5657,0.03990114
471.0479,0.03964923
471.53,0.03940081
472.0121,0.03918811
472.4943,0.03903215
472.9764,0.03894417
473.4586,0.03892935
473.9407,0.03898862
474.4228,0.03911639
474.905,0.03929778
475.3871,0.03950721
475.8692,0.03971185
476.3514,0.0398798
476.8335,0.03999071
477.3156,0.04004526
477.7978,0.04006743
478.2799,0.04010022
478.7621,0.0401927
479.2442,0.04038228
479.7263,0.04068129
480.2085,0.04106982
480.6906,0.0414983
481.1727,0.04190106
481.6549,0.04221321
482.137,0.04238804
482.6191,0.04240626
483.1013,0.0422792
483.5834,0.04204164
484.0656,0.04174191
484.5477,0.04142901
485.0298,0.04114534
485.512,0.04092345
485.9941,0.04078753
486.4763,0.04075621
486.9584,0.0408413
487.4405,0.04104444
487.9227,0.04135112
488.4048,0.04172541
488.8869,0.04211145
489.3691,0.04244216
489.8512,0.04265406
490.3333,0.04270485
490.8155,0.04258654
491.2976,0.04233006
491.7798,0.04199735
492.2619,0.0416632
492.744,0.04139422
493.2262,0.04123058
493.7083,0.04117898
494.1904,0.04121648
494.6726,0.04130354
495.1547,0.04140003
495.6368,0.04147875
496.119,0.0415309
496.6011,0.04156449
497.0833,0.04159655
497.5654,0.04164461
498.0475,0.04171982
498.5297,0.04182468
499.0118,0.04195304
499.494,0.04209324
499.9761,0.04223027
500.4582,0.04234868
500.9404,0.04243429
501.4225,0.04247783
501.9046,0.04247664
502.3868,0.04243794
502.8689,0.04237726
503.351,0.04231691
503.8332,0.04227779
504.3153,0.04227499
504.7975,0.04231194
505.2796,0.04238163
505.7617,0.04247025
506.2439,0.0425633
506.726,0.04265087
507.2081,0.04272936
507.6903,0.04279889
508.1724,0.0428591
508.6545,0.04290365
509.1367,0.04292113
509.6188,0.04289867
510.101,0.04282808
510.5831,0.04271329
511.0652,0.04257228
511.5474,0.04243303
512.0295,0.04232571
512.5117,0.0422735
512.9938,0.04228547
513.476,0.04235639
513.9581,0.04246929
514.4402,0.04260315
514.9224,0.04273899
515.4045,0.04286283
515.8866,0.04296607
516.3688,0.04304248
516.8509,0.04308721
517.333,0.04309664
517.8152,0.04307066
518.2973,0.04301592
518.7794,0.04294666
