"V1","V2"
399.6916,0
400.1737,0.2779588
400.6559,0.2739879
401.138,0.2722231
401.6201,0.2720452
402.1023,0.2724294
402.5844,0.2724217
403.0666,0.2716708
403.5487,0.2704854
404.0308,0.2694716
404.513,0.2690265
404.9951,0.2690632
405.4772,0.2690183
405.9594,0.2682081
406.4415,0.2663027
406.9236,0.2636195
407.4058,0.2609897
407.8879,0.259321
408.3701,0.2591526
408.8522,0.2604429
409.3343,0.2625977
409.8165,0.2647419
410.2986,0.2661224
410.7807,0.2664199
411.2629,0.2658145
411.745,0.2647508
412.2271,0.2636307
412.7093,0.262613
413.1914,0.2616292
413.6736,0.2605431
414.1557,0.2593441
414.6378,0.2582328
415.12,0.2575279
415.6021,0.2574782
416.0843,0.2580841
416.5664,0.2590611
417.0485,0.2599293
417.5307,0.2602533
418.0128,0.2598692
418.4949,0.2590045
418.9771,0.2581437
419.4592,0.2577674
419.9413,0.2580905
420.4235,0.2589715
420.9056,0.2599786
421.3878,0.2606149
421.8699,0.2605694
422.352,0.2598649
422.8342,0.2588187
423.3163,0.2578426
423.7984,0.2572324
424.2806,0.2570462
424.7627,0.2571186
425.2448,0.2571913
425.727,0.257091
426.2091,0.2568323
426.6913,0.2566062
427.1734,0.256651
427.6555,0.2571011
428.1377,0.2578963
428.6198,0.2587972
429.102,0.2594986
429.5841,0.2597831
430.0662,0.2596267
430.5484,0.2591954
431.0305,0.2587447
431.5126,0.2584753
431.9948,0.2584483
432.4769,0.2585757
432.959,0.2587048
433.4412,0.2587219
433.9233,0.2586261
434.4055,0.2585249
434.8876,0.2585547
435.3697,0.2587815
435.8519,0.259144
436.334,0.2594677
436.8161,0.2595588
437.2983,0.2593162
437.7804,0.2588051
438.2625,0.2582383
438.7447,0.2578778
439.2268,0.2579138
439.709,0.2583783
440.1911,0.2591344
440.6732,0.2599431
441.1554,0.2605724
441.6375,0.2608992
442.1196,0.2609446
442.6018,0.2608367
443.0839,0.2607227
443.566,0.2606931
444.0482,0.2607488
444.5303,0.2608301
445.0125,0.260875
445.4946,0.2608725
445.9767,0.2608666
446.4589,0.2609283
446.941,0.2610908
447.4232,0.2613229
447.9053,0.2615302
448.3874,0.2616128
448.8696,0.2615294
449.3517,0.2613419
449.8338,0.2611946
450.316,0.2612492
450.7981,0.2616004
451.2802,0.2622235
451.7624,0.2629749
452.2445,0.2636531
452.7267,0.2640937
453.2088,0.2642444
453.6909,0.2641801
454.1731,0.2640584
454.6552,0.2640337
455.1373,0.2641872
455.6195,0.2644996
456.1016,0.2648806
456.5837,0.2652305
457.0659,0.2654997
457.548,0.2657105
458.0302,0.2659301
458.5123,0.2662151
458.9944,0.2665615
459.4766,0.2668941
459.9587,0.2670983
460.4409,0.2670829
460.923,0.2668267
461.4051,0.2663935
461.8873,0.2658983
462.3694,0.2654522
462.8515,0.2651145
463.3337,0.2648791
463.8158,0.2646998
464.2979,0.2645316
464.7801,0.264373
465.2622,0.2642654
465.7444,0.2642672
466.2265,0.2644058
466.7086,0.2646503
467.1908,0.2649103
467.6729,0.2650773
468.155,0.2650793
468.6372,0.2649214
469.1193,0.2646851
469.6014,0.2644895
470.0836,0.2644321
470.5657,0.2645463
471.0479,0.2647895
471.53,0.2650737
472.0121,0.2653157
472.4943,0.2654808
472.9764,0.2655954
473.4586,0.2657235
473.9407,0.265922
474.4228,0.2662046
474.905,0.2665332
475.3871,0.2668385
475.8692,0.2670611
476.3514,0.2671841
476.8335,0.2672388
477.3156,0.2672842
477.7978,0.2673681
478.2799,0.2675048
478.7621,0.2676688
479.2442,0.2678195
479.7263,0.2679328
480.2085,0.2680217
480.6906,0.2681298
481.1727,0.2683034
481.6549,0.2685546
482.137,0.2688458
482.6191,0.2690996
483.1013,0.2692375
483.5834,0.2692253
484.0656,0.2690988
484.5477,0.2689547
485.0298,0.2689098
485.512,0.2690494
485.9941,0.2693919
486.4763,0.2698862
486.9584,0.2704398
487.4405,0.2709646
487.9227,0.2714146
488.4048,0.2717928
488.8869,0.2721338
489.3691,0.2724674
489.8512,0.2727952
490.3333,0.2730861
490.8155,0.2732995
491.2976,0.2734154
491.7798,0.2734552
492.2619,0.2734758
492.744,0.2735412
493.2262,0.2736851
493.7083,0.2738946
494.1904,0.2741115
494.6726,0.274269
495.1547,0.2743278
495.6368,0.2743032
496.119,0.274257
496.6011,0.2742686
497.0833,0.2743905
497.5654,0.274624
498.0475,0.2749182
498.5297,0.2752005
499.0118,0.2754143
499.494,0.2755484
499.9761,0.275636
500.4582,0.2757304
500.9404,0.2758684
501.4225,0.276048
501.9046,0.2762268
502.3868,0.2763514
