"V1","V2"
399.6916,0
400.1737,0.1479607
400.6559,0.1488356
401.138,0.1533817
401.6201,0.1605324
402.1023,0.1683594
402.5844,0.1745617
403.0666,0.1772456
403.5487,0.1756606
404.0308,0.1704324
404.513,0.1632183
404.9951,0.1560402
405.4772,0.1506823
405.9594,0.1482495
406.4415,0.1489972
406.9236,0.152432
407.4058,0.157644
407.8879,0.163629
408.3701,0.1695193
408.8522,0.1746339
409.3343,0.1784979
409.8165,0.1808442
410.2986,0.1816493
410.7807,0.1811407
411.2629,0.1797457
411.745,0.1779611
412.2271,0.1762432
412.7093,0.1749331
413.1914,0.1742486
413.6736,0.1742864
414.1557,0.1750428
414.6378,0.1764109
415.12,0.1782068
415.6021,0.1801768
416.0843,0.1820396
416.5664,0.1835252
417.0485,0.1844485
417.5307,0.1847692
418.0128,0.1846137
418.4949,0.184219
418.9771,0.1838327
419.4592,0.1835877
419.9413,0.1834452
420.4235,0.1832112
420.9056,0.182646
421.3878,0.1816029
421.8699,0.1801374
422.352,0.1785205
422.8342,0.1771511
423.3163,0.176411
423.7984,0.1765353
424.2806,0.1775372
424.7627,0.1792165
425.2448,0.181233
425.727,0.1832269
426.2091,0.1849328
426.6913,0.1862458
427.1734,0.1872036
427.6555,0.1879176
428.1377,0.1884901
428.6198,0.1889708
429.102,0.1893591
429.5841,0.1896452
430.0662,0.1898479
430.5484,0.1900306
431.0305,0.1902694
431.5126,0.1906057
431.9948,0.1910003
432.4769,0.1913342
432.959,0.1914495
433.4412,0.191227
433.9233,0.1906544
434.4055,0.1898561
434.8876,0.1890622
435.3697,0.1885375
435.8519,0.1884981
436.334,0.1890555
436.8161,0.1901998
437.2983,0.1918263
437.7804,0.1937821
438.2625,0.1959205
438.7447,0.1981311
439.2268,0.2003426
439.709,0.2025002
440.1911,0.2045452
440.6732,0.2064031
441.1554,0.2079959
441.6375,0.2092676
442.1196,0.2102111
442.6018,0.2108739
443.0839,0.2113461
443.566,0.2117299
444.0482,0.2121121
444.5303,0.2125412
445.0125,0.2130305
445.4946,0.2135677
445.9767,0.2141315
446.4589,0.2147076
446.941,0.2152934
447.4232,0.2158939
447.9053,0.2165224
448.3874,0.2171912
448.8696,0.2179081
449.3517,0.2186665
449.8338,0.2194422
450.316,0.2201833
450.7981,0.2208183
451.2802,0.2212684
451.7624,0.2214796
452.2445,0.2214514
452.7267,0.2212557
453.2088,0.2210255
453.6909,0.2209194
454.1731,0.2210697
454.6552,0.2215437
455.1373,0.2223216
455.6195,0.2233131
456.1016,0.2243907
456.5837,0.2254346
457.0659,0.2263634
457.548,0.2271392
458.0302,0.2277412
458.5123,0.2281298
458.9944,0.2282205
459.4766,0.2278953
459.9587,0.2270407
460.4409,0.2256071
460.923,0.2236449
461.4051,0.2213036
461.8873,0.2187934
462.3694,0.216327
462.8515,0.2140653
463.3337,0.212098
463.8158,0.210446
464.2979,0.2090913
464.7801,0.208008
465.2622,0.2071832
465.7444,0.206615
466.2265,0.2062952
466.7086,0.2061868
467.1908,0.2062121
467.6729,0.2062638
468.155,0.2062337
468.6372,0.2060463
469.1193,0.2056849
469.6014,0.2051886
470.0836,0.2046303
470.5657,0.2040824
471.0479,0.203589
471.53,0.2031518
472.0121,0.2027345
472.4943,0.2022805
472.9764,0.2017328
473.4586,0.2010478
473.9407,0.200203
474.4228,0.1991952
474.905,0.1980442
475.3871,0.1967971
475.8692,0.1955353
476.3514,0.1943711
476.8335,0.1934332
477.3156,0.1928378
477.7978,0.192654
478.2799,0.192874
478.7621,0.1934055
479.2442,0.194089
479.7263,0.1947432
480.2085,0.195221
480.6906,0.1954612
481.1727,0.1955034
481.6549,0.1954679
482.137,0.1955008
482.6191,0.1957131
483.1013,0.1961364
483.5834,0.1967113
484.0656,0.197309
484.5477,0.1977827
485.0298,0.198021
485.512,0.1979892
485.9941,0.1977404
486.4763,0.1973973
486.9584,0.1971102
487.4405,0.1970128
487.9227,0.1971868
488.4048,0.1976504
488.8869,0.1983626
489.3691,0.1992473
489.8512,0.2002146
490.3333,0.2011836
490.8155,0.2020928
491.2976,0.2029024
491.7798,0.203587
492.2619,0.2041297
492.744,0.2045145
493.2262,0.2047276
493.7083,0.2047596
494.1904,0.2046134
494.6726,0.204307
495.1547,0.2038742
495.6368,0.2033553
496.119,0.2027894
496.6011,0.2022041
497.0833,0.2016149
497.5654,0.2010271
498.0475,0.2004475
498.5297,0.199894
499.0118,0.1994017
499.494,0.1990183
499.9761,0.1987937
500.4582,0.1987636
500.9404,0.1989352
501.4225,0.1992802
501.9046,0.19974
502.3868,0.2002396
502.8689,0.2007076
503.351,0.201094
503.8332,0.2013811
504.3153,0.201582
504.7975,0.201731
505.2796,0.2018695
505.7617,0.2020332
506.2439,0.2022431
506.726,0.2025044
507.2081,0.2028072
507.6903,0.2031309
508.1724,0.2034503
508.6545,0.2037398
509.1367,0.2039769
509.6188,0.2041494
510.101,0.2042571
510.5831,0.2043153
511.0652,0.204351
511.5474,0.2043972
512.0295,0.2044833
512.5117,0.2046273
512.9938,0.2048297
513.476,0.2050751
513.9581,0.2053359
514.4402,0.2055825
514.9224,0.2057889
515.4045,0.2059405
515.8866,0.2060336
516.3688,0.2060754
516.8509,0.2060809
517.333,0.2060696
517.8152,0.2060623
518.2973,0.2060802
518.7794,0.2061391
519.2616,0.2062479
519.7437,0.206406
520.2258,0.2066039
520.708,0.206826
521.1901,0.207057
521.6722,0.2072864
522.1544,0.2075107
522.6365,0.2077318
523.1187,0.2079511
523.6008,0.2081639
524.0829,0.2083579
524.5651,0.2085136
525.0472,0.2086143
525.5294,0.2086535
526.0115,0.2086423
526.4937,0.208608
526.9758,0.2085853
527.4579,0.2086059
527.9401,0.2086859
528.4222,0.2088219
528.9043,0.2089938
529.3865,0.2091741
529.8686,0.2093387
530.3507,0.2094751
530.8329,0.2095846
531.315,0.2096765
531.7971,0.2097633
532.2793,0.2098522
532.7614,0.2099445
533.2435,0.2100366
533.7257,0.2101256
534.2078,0.2102116
534.6899,0.210299
535.1721,0.2103942
535.6542,0.2105017
536.1364,0.2106209
536.6185,0.2107468
537.1006,0.2108722
537.5828,0.2109914
538.0649,0.2111013
538.5471,0.2112022
539.0292,0.2112949
539.5114,0.2113798
539.9935,0.2114559
540.4756,0.2115226
540.9578,0.2115841
541.4399,0.2116505
541.922,0.2117347
542.4042,0.2118494
542.8863,0.2119996
543.3684,0.2121797
543.8506,0.2123724
544.3327,0.2125559
544.8148,0.2127111
545.297,0.2128294
545.7791,0.2129148
546.2612,0.2129813
