"V1","V2"
399.6916,0
400.1737,0.0691348
400.6559,0.06623479
401.138,0.06334212
401.6201,0.06071179
402.1023,0.05837487
402.5844,0.05626518
403.0666,0.05433337
403.5487,0.05263801
404.0308,0.05134189
404.513,0.05066259
404.9951,0.05077511
405.4772,0.05173736
405.9594,0.05343245
406.4415,0.05562742
406.9236,0.05806675
407.4058,0.06058373
407.8879,0.06309598
408.3701,0.06555425
408.8522,0.06785318
409.3343,0.06980839
409.8165,0.07119489
410.2986,0.07186092
410.7807,0.07182491
411.2629,0.07130641
411.745,0.07062538
412.2271,0.07006812
412.7093,0.06976888
413.1914,0.06969309
413.6736,0.06968287
414.1557,0.0695761
414.6378,0.06929841
415.12,0.06891572
415.6021,0.06859091
416.0843,0.06850147
416.5664,0.06873837
417.0485,0.06925806
417.5307,0.06988841
418.0128,0.0703983
418.4949,0.07059157
418.9771,0.07039309
419.4592,0.06986319
419.9413,0.06915601
420.4235,0.06843625
420.9056,0.06782277
421.3878,0.06735845
421.8699,0.06703014
422.352,0.06679975
422.8342,0.06663859
423.3163,0.06653763
423.7984,0.06649828
424.2806,0.0665114
424.7627,0.06655563
425.2448,0.06659824
425.727,0.06662261
426.2091,0.06663918
426.6913,0.06668961
427.1734,0.0668216
427.6555,0.06706194
428.1377,0.06739003
428.6198,0.06774077
429.102,0.06802754
429.5841,0.0681853
430.0662,0.0682003
430.5484,0.06812024
431.0305,0.06802951
431.5126,0.06801055
431.9948,0.06810839
432.4769,0.06832361
432.959,0.06863188
433.4412,0.06901859
433.9233,0.06950063
434.4055,0.07012709
434.8876,0.07094352
435.3697,0.0719445
435.8519,0.07303499
436.334,0.07403643
436.8161,0.07473265
437.2983,0.07495604
437.7804,0.07466186
438.2625,0.07396253
438.7447,0.07309266
439.2268,0.07232378
439.709,0.07186911
440.1911,0.07182118
440.6732,0.07213821
441.1554,0.07269061
441.6375,0.07333035
442.1196,0.0739605
442.6018,0.07456485
443.0839,0.07518966
443.566,0.07588756
444.0482,0.07666464
444.5303,0.07745358
445.0125,0.07813826
445.4946,0.07861107
445.9767,0.07883387
446.4589,0.07886992
