"V1","V2"
399.6916,0
400.1737,0.02953733
400.6559,0.03028362
401.138,0.03306742
401.6201,0.03722178
402.1023,0.04163944
402.5844,0.0451238
403.0666,0.04678503
403.5487,0.04637405
404.0308,0.04433289
404.513,0.0416076
404.9951,0.03928905
405.4772,0.03823192
405.9594,0.03873099
406.4415,0.04043718
406.9236,0.04253222
407.4058,0.04414571
407.8879,0.04471215
408.3701,0.04413898
408.8522,0.0427531
409.3343,0.04112811
409.8165,0.03985009
410.2986,0.03931753
410.7807,0.0396184
411.2629,0.04054325
411.745,0.04170708
412.2271,0.04272952
412.7093,0.04337028
413.1914,0.0435945
413.6736,0.04353075
414.1557,0.04338315
414.6378,0.04331382
415.12,0.0433846
415.6021,0.04353946
416.0843,0.04365342
416.5664,0.0435914
417.0485,0.04327872
417.5307,0.04273687
418.0128,0.04208941
418.4949,0.04151516
418.9771,0.04119401
419.4592,0.0412405
419.9413,0.04167021
420.4235,0.04239348
420.9056,0.04324181
421.3878,0.04401271
421.8699,0.04453009
422.352,0.04469389
422.8342,0.04451086
423.3163,0.0440885
423.7984,0.04359857
424.2806,0.04322182
424.7627,0.04309886
425.2448,0.04328935
425.727,0.04375995
426.2091,0.04439697
426.6913,0.04504582
427.1734,0.04555486
427.6555,0.04582217
428.1377,0.04581373
428.6198,0.04556879
429.102,0.0451783
429.5841,0.04475656
430.0662,0.04440441
430.5484,0.04419068
431.0305,0.04414066
431.5126,0.0442462
431.9948,0.04447945
432.4769,0.04481116
432.959,0.04522023
433.4412,0.04569796
433.9233,0.04623738
434.4055,0.04682665
434.8876,0.0474374
435.3697,0.04802405
435.8519,0.04852897
436.334,0.04889908
436.8161,0.04910087
437.2983,0.04913661
437.7804,0.04904227
438.2625,0.04887894
438.7447,0.04871182
439.2268,0.04859053
439.709,0.04853486
440.1911,0.04853727
440.6732,0.04857347
441.1554,0.04862367
441.6375,0.04868754
442.1196,0.04879118
442.6018,0.04897639
443.0839,0.04928135
443.566,0.04971684
444.0482,0.05025372
444.5303,0.05082488
445.0125,0.05134822
445.4946,0.0517552
445.9767,0.05201744
446.4589,0.0521574
446.941,0.05224068
447.4232,0.05234883
447.9053,0.05255175
448.3874,0.05288186
448.8696,0.05332803
449.3517,0.05384288
449.8338,0.05436844
450.316,0.05485802
450.7981,0.05529144
451.2802,0.05567294
451.7624,0.05602052
452.2445,0.05634847
452.7267,0.05665531
453.2088,0.05692061
453.6909,0.05711473
454.1731,0.05721248
454.6552,0.05720544
455.1373,0.05710462
455.6195,0.05693742
456.1016,0.05673674
456.5837,0.05653143
457.0659,0.05634002
457.548,0.05617197
458.0302,0.05603386
458.5123,0.05593662
458.9944,0.0558948
459.4766,0.05592433
459.9587,0.05603128
460.4409,0.05620554
460.923,0.05641571
461.4051,0.05661575
461.8873,0.0567569
462.3694,0.05680285
462.8515,0.05673696
463.3337,0.05656868
463.8158,0.05632578
464.2979,0.05604659
464.7801,0.05576778
465.2622,0.05552014
465.7444,0.05532665
466.2265,0.0552061
466.7086,0.05517344
467.1908,0.05523835
467.6729,0.05539639
468.155,0.05562269
468.6372,0.05586572
469.1193,0.05605426
469.6014,0.05611316
470.0836,0.05598414
470.5657,0.05564703
471.0479,0.05513236
471.53,0.05451762
472.0121,0.05391052
472.4943,0.05341828
472.9764,0.05311801
473.4586,0.05303581
473.9407,0.05314496
474.4228,0.05337692
474.905,0.0536466
475.3871,0.053875
475.8692,0.05400813
476.3514,0.05402035
476.8335,0.05391318
477.3156,0.05370325
477.7978,0.05341431
478.2799,0.05306983
478.7621,0.05269438
479.2442,0.05231517
479.7263,0.05196579
480.2085,0.05168295
480.6906,0.05150384
481.1727,0.05145554
481.6549,0.05154949
482.137,0.05177575
482.6191,0.05210488
483.1013,0.05249214
483.5834,0.05288618
484.0656,0.05323624
484.5477,0.05350109
485.0298,0.0536545
485.512,0.05368965
485.9941,0.05361943
486.4763,0.05347598
486.9584,0.05330433
487.4405,0.0531532
487.9227,0.05306283
488.4048,0.05305531
488.8869,0.05312822
489.3691,0.05325734
489.8512,0.05340373
490.3333,0.05352826
490.8155,0.05360394
491.2976,0.0536252
491.7798,0.05360549
492.2619,0.05357093
492.744,0.05354601
493.2262,0.05354314
493.7083,0.05355662
494.1904,0.05356775
494.6726,0.05355335
495.1547,0.05349966
495.6368,0.05340882
496.119,0.05330022
496.6011,0.05320382
497.0833,0.05314909
497.5654,0.05315394
498.0475,0.05322117
498.5297,0.05333937
499.0118,0.05349067
499.494,0.05365762
499.9761,0.05382903
500.4582,0.05399951
500.9404,0.05416568
501.4225,0.05431989
501.9046,0.05444928
502.3868,0.0545368
502.8689,0.05456855
503.351,0.05454048
503.8332,0.05446319
504.3153,0.0543602
504.7975,0.05426297
505.2796,0.05420012
505.7617,0.05419096
506.2439,0.05423981
506.726,0.05433859
507.2081,0.05446997
507.6903,0.05461442
508.1724,0.05475451
508.6545,0.0548774
509.1367,0.05497315
509.6188,0.05503509
510.101,0.05505853
510.5831,0.05504422
511.0652,0.05499867
511.5474,0.05493732
512.0295,0.05488112
512.5117,0.05485241
512.9938,0.05486657
513.476,0.05492792
513.9581,0.05502586
514.4402,0.0551386
514.9224,0.05523915
515.4045,0.05530458
515.8866,0.05532299
516.3688,0.05529703
516.8509,0.05524074
517.333,0.05517527
517.8152,0.05512073
518.2973,0.05509175
518.7794,0.0550939
519.2616,0.05512529
519.7437,0.05517994
520.2258,0.05525195
520.708,0.05533704
521.1901,0.05543445
521.6722,0.0555445
522.1544,0.05566613
522.6365,0.05579498
523.1187,0.0559219
523.6008,0.05603423
524.0829,0.05611875
524.5651,0.05616443
525.0472,0.05616744
525.5294,0.05613264
526.0115,0.05607448
526.4937,0.05601296
526.9758,0.05596969
527.4579,0.05596113
527.9401,0.05599444
528.4222,0.05606519
528.9043,0.05615989
529.3865,0.05626005
529.8686,0.05635017
530.3507,0.05642144
530.8329,0.05647606
531.315,0.05652469
531.7971,0.05658204
532.2793,0.05665986
532.7614,0.056762
533.2435,0.05688152
533.7257,0.05700287
534.2078,0.05710656
534.6899,0.05717604
535.1721,0.05720288
535.6542,0.05719024
536.1364,0.05715085
536.6185,0.05710415
537.1006,0.05706986
537.5828,0.05706399
538.0649,0.05709374
538.5471,0.05715758
539.0292,0.05724611
539.5114,0.05734615
539.9935,0.05744386
540.4756,0.05752871
540.9578,0.05759599
541.4399,0.05764743
541.922,0.05768913
542.4042,0.05772979
542.8863,0.05777697
543.3684,0.05783483
543.8506,0.05790222
544.3327,0.05797442
544.8148,0.05804423
545.297,0.05810557
545.7791,0.05815509
546.2612,0.05819344
546.7434,0.05822449
547.2255,0.05825411
547.7076,0.05828741
548.1898,0.05832806
548.6719,0.05837741
549.1541,0.05843554
549.6362,0.05850161
550.1183,0.05857464
550.6005,0.05865366
551.0826,0.05873692
551.5648,0.05882165
552.0469,0.05890437
552.5291,0.05898175
553.0112,0.05905205
553.4933,0.05911551
553.9755,0.05917541
554.4576,0.05923567
554.9397,0.05930023
555.4219,0.05937045
555.904,0.05944474
556.3861,0.05951908
556.8683,0.05958888
557.3504,0.05964999
557.8325,0.05970085
558.3147,0.0597423
558.7968,0.05977746
559.2789,0.05980972
559.7611,0.05984279
560.2432,0.05987918
560.7253,0.05992107
561.2075,0.05996931
561.6896,0.06002346
562.1718,0.06008094
562.6539,0.06013678
563.136,0.06018393
563.6182,0.06021559
564.1003,0.0602274
564.5825,0.06022099
565.0646,0.0602044
565.5468,0.06019152
566.0289,0.0601978
566.511,0.06023596
566.9932,0.06031125
567.4753,0.0604203
567.9574,0.06055167
568.4396,0.06069128
568.9217,0.06082638
569.4038,0.06094996
569.886,0.06106165
570.3681,0.06116647
