"V1","V2"
399.6916,0
400.1737,0.03011854
400.6559,0.03261192
401.138,0.03502255
401.6201,0.03681355
402.1023,0.03741734
402.5844,0.03641769
403.0666,0.03371365
403.5487,0.02959499
404.0308,0.02468668
404.513,0.0198316
404.9951,0.01590556
405.4772,0.01359767
405.9594,0.01318951
406.4415,0.01445258
406.9236,0.01674603
407.4058,0.01930478
407.8879,0.02151026
408.3701,0.02305697
408.8522,0.02395356
409.3343,0.02443842
409.8165,0.02483873
410.2986,0.02542937
410.7807,0.02633699
411.2629,0.02752056
411.745,0.02882638
412.2271,0.03008181
412.7093,0.03116458
413.1914,0.03203743
413.6736,0.03272538
414.1557,0.03327413
414.6378,0.03370246
415.12,0.03398999
415.6021,0.03408363
416.0843,0.03393717
416.5664,0.03354238
417.0485,0.03295174
417.5307,0.03227059
418.0128,0.03162662
418.4949,0.03112372
418.9771,0.03080987
419.4592,0.03066619
419.9413,0.03063
420.4235,0.03062803
420.9056,0.03061415
421.3878,0.0305846
421.8699,0.03057362
422.352,0.03062857
422.8342,0.03078208
423.3163,0.03103561
423.7984,0.03135493
424.2806,0.03168425
424.7627,0.03196931
425.2448,0.03217348
425.727,0.03228971
426.2091,0.03233344
426.6913,0.03232983
427.1734,0.03229761
427.6555,0.03224467
428.1377,0.03216685
428.6198,0.03206126
429.102,0.03193386
429.5841,0.03180705
430.0662,0.03170886
430.5484,0.03166614
431.0305,0.03168763
431.5126,0.03176179
431.9948,0.03186179
432.4769,0.03195929
432.959,0.03204051
433.4412,0.03211602
433.9233,0.03221593
434.4055,0.03237785
434.8876,0.03262698
435.3697,0.03296228
435.8519,0.03335453
436.334,0.03375811
436.8161,0.03413085
437.2983,0.03445335
437.7804,0.03473594
438.2625,0.03501075
438.7447,0.03530892
439.2268,0.03563702
439.709,0.03596172
440.1911,0.03621506
440.6732,0.03631729
441.1554,0.03621303
441.6375,0.03590051
442.1196,0.03544461
442.6018,0.03496188
443.0839,0.03458674
443.566,0.03442694
444.0482,0.03453087
444.5303,0.03487252
445.0125,0.03536544
445.4946,0.03589543
445.9767,0.03635791
446.4589,0.03668835
446.941,0.03687399
447.4232,0.03694199
447.9053,0.03694148
448.3874,0.03691731
448.8696,0.0368975
449.3517,0.03688936
449.8338,0.03689224
450.316,0.0369105
450.7981,0.03696422
451.2802,0.03708827
451.7624,0.03732244
452.2445,0.03769403
452.7267,0.03820297
453.2088,0.03881518
453.6909,0.03946776
454.1731,0.04008325
454.6552,0.04058678
455.1373,0.0409184
455.6195,0.0410413
456.1016,0.04094187
456.5837,0.04062799
457.0659,0.04012546
457.548,0.03947698
458.0302,0.0387428
458.5123,0.03800074
458.9944,0.03734137
459.4766,0.03685823
459.9587,0.03662984
460.4409,0.03670137
460.923,0.03706824
461.4051,0.03767162
461.8873,0.03840627
462.3694,0.03914209
462.8515,0.03975094
463.3337,0.04013741
463.8158,0.04025827
464.2979,0.04013122
464.7801,0.0398234
465.2622,0.03943031
465.7444,0.03904717
466.2265,0.03874773
466.7086,0.03856999
467.1908,0.03851578
467.6729,0.03855792
468.155,0.03865372
468.6372,0.03875714
469.1193,0.03883011
469.6014,0.0388498
470.0836,0.03881025
470.5657,0.03872247
471.0479,0.03861329
471.53,0.0385195
472.0121,0.03848145
472.4943,0.03853235
472.9764,0.03868865
473.4586,0.03894265
473.9407,0.03926333
474.4228,0.03960148
474.905,0.03990271
475.3871,0.04011877
475.8692,0.04021661
476.3514,0.0401804
476.8335,0.04000909
477.3156,0.03970929
477.7978,0.03929248
478.2799,0.03877329
478.7621,0.03817583
479.2442,0.03753886
479.7263,0.03691916
480.2085,0.03638483
480.6906,0.03600308
481.1727,0.03582221
481.6549,0.0358571
482.137,0.03608292
482.6191,0.03644171
483.1013,0.03685774
483.5834,0.03725926
484.0656,0.03759502
484.5477,0.03784458
485.0298,0.03801594
485.512,0.03813425
485.9941,0.0382284
486.4763,0.03832027
486.9584,0.03841946
487.4405,0.03852586
487.9227,0.03863342
488.4048,0.0387355
488.8869,0.03882493
489.3691,0.03889439
489.8512,0.03893329
490.3333,0.03892955
490.8155,0.03887413
491.2976,0.03876741
491.7798,0.03862282
492.2619,0.03846733
492.744,0.03833406
493.2262,0.03825173
493.7083,0.03823372
