3.996916e+002;0.000000e+000
4.001737e+002;2.288394e-001
4.006559e+002;2.395669e-001
4.011380e+002;2.508725e-001
4.016201e+002;2.613941e-001
4.021023e+002;2.695535e-001
4.025844e+002;2.743694e-001
4.030666e+002;2.761019e-001
4.035487e+002;2.761473e-001
4.040308e+002;2.761584e-001
4.045130e+002;2.772434e-001
4.049951e+002;2.794957e-001
4.054772e+002;2.820684e-001
4.059594e+002;2.836075e-001
4.064415e+002;2.830109e-001
4.069236e+002;2.800574e-001
4.074058e+002;2.754464e-001
4.078879e+002;2.702328e-001
4.083701e+002;2.652061e-001
4.088522e+002;2.605282e-001
4.093343e+002;2.558302e-001
4.098165e+002;2.505553e-001
4.102986e+002;2.443850e-001
4.107807e+002;2.374729e-001
4.112629e+002;2.303656e-001
4.117450e+002;2.236959e-001
4.122271e+002;2.179325e-001
4.127093e+002;2.132414e-001
4.131914e+002;2.095499e-001
4.136736e+002;2.066719e-001
4.141557e+002;2.044630e-001
4.146378e+002;2.029015e-001
4.151200e+002;2.020638e-001
4.156021e+002;2.020092e-001
4.160843e+002;2.026936e-001
4.165664e+002;2.039160e-001
4.170485e+002;2.053761e-001
4.175307e+002;2.067991e-001
4.180128e+002;2.080950e-001
4.184949e+002;2.094202e-001
4.189771e+002;2.111169e-001
4.194592e+002;2.135319e-001
4.199413e+002;2.168531e-001
4.204235e+002;2.210091e-001
4.209056e+002;2.257186e-001
4.213878e+002;2.306176e-001
4.218699e+002;2.354556e-001
4.223520e+002;2.402099e-001
4.228342e+002;2.450680e-001
4.233163e+002;2.502573e-001
4.237984e+002;2.558405e-001
4.242806e+002;2.615557e-001
4.247627e+002;2.668339e-001
4.252448e+002;2.709911e-001
4.257270e+002;2.735466e-001
4.262091e+002;2.744787e-001
4.266913e+002;2.742551e-001
4.271734e+002;2.736015e-001
4.276555e+002;2.731975e-001
4.281377e+002;2.734137e-001
4.286198e+002;2.742311e-001
4.291020e+002;2.752909e-001
4.295841e+002;2.760831e-001
4.300662e+002;2.761534e-001
4.305484e+002;2.752566e-001
4.310305e+002;2.733878e-001
4.315126e+002;2.707251e-001
4.319948e+002;2.675337e-001
4.324769e+002;2.641078e-001
4.329590e+002;2.607481e-001
4.334412e+002;2.577667e-001
4.339233e+002;2.554572e-001
4.344055e+002;2.540467e-001
4.348876e+002;2.536148e-001
4.353697e+002;2.540478e-001
4.358519e+002;2.550312e-001
4.363340e+002;2.561245e-001
4.368161e+002;2.568931e-001
4.372983e+002;2.570696e-001
4.377804e+002;2.566485e-001
4.382625e+002;2.558701e-001
4.387447e+002;2.550966e-001
4.392268e+002;2.546625e-001
4.397090e+002;2.547555e-001
4.401911e+002;2.553861e-001
4.406732e+002;2.564238e-001
4.411554e+002;2.576857e-001
4.416375e+002;2.590210e-001
4.421196e+002;2.603535e-001
