"V1","V2"
399.6916,0
400.1737,0.1970424
400.6559,0.197496
401.138,0.1985408
401.6201,0.1997312
402.1023,0.2005828
402.5844,0.2008018
403.0666,0.20039
403.5487,0.1996192
404.0308,0.1988784
404.513,0.1985274
404.9951,0.1987908
405.4772,0.1997512
405.9594,0.2014201
406.4415,0.2038366
406.9236,0.2071044
407.4058,0.2113428
407.8879,0.2165416
408.3701,0.2224395
408.8522,0.2284217
409.3343,0.2335902
409.8165,0.2370217
410.2986,0.2381725
410.7807,0.2371975
411.2629,0.2348882
411.745,0.2322766
412.2271,0.2301991
412.7093,0.2290649
413.1914,0.2288677
413.6736,0.2293337
414.1557,0.2301378
414.6378,0.2310546
415.12,0.2320238
415.6021,0.2330748
416.0843,0.2342332
416.5664,0.2354248
417.0485,0.2364834
417.5307,0.2372219
418.0128,0.237545
418.4949,0.2374968
418.9771,0.2372336
419.4592,0.2369103
419.9413,0.2365784
420.4235,0.2361434
420.9056,0.2354376
421.3878,0.2343355
421.8699,0.2328729
422.352,0.2312774
422.8342,0.2298992
423.3163,0.2290806
423.7984,0.2290432
424.2806,0.2298261
424.7627,0.2313065
425.2448,0.2332658
425.727,0.2354784
426.2091,0.2377651
426.6913,0.2400038
427.1734,0.2420819
427.6555,0.2438591
428.1377,0.2451518
428.6198,0.2457891
429.102,0.2456967
429.5841,0.244972
430.0662,0.2438765
430.5484,0.242755
431.0305,0.2419045
431.5126,0.241479
431.9948,0.2414524
432.4769,0.2416759
432.959,0.2419704
433.4412,0.2422396
433.9233,0.242518
434.4055,0.24295
434.8876,0.2437049
435.3697,0.2448786
435.8519,0.2464276
436.334,0.2481686
436.8161,0.2498295
437.2983,0.2511376
437.7804,0.2518928
438.2625,0.2520073
438.7447,0.251494
439.2268,0.2504424
439.709,0.248996
440.1911,0.2473568
440.6732,0.2457907
441.1554,0.2446107
441.6375,0.2441228
442.1196,0.2445356
442.6018,0.2458643
443.0839,0.2478781
443.566,0.2501115
444.0482,0.2519877
444.5303,0.253007
445.0125,0.2529436
445.4946,0.2519334
445.9767,0.2504095
446.4589,0.2489238
446.941,0.2479476
447.4232,0.2477261
447.9053,0.2482374
448.3874,0.2492383
448.8696,0.2503858
449.3517,0.251373
449.8338,0.252028
450.316,0.2523372
450.7981,0.2523997
451.2802,0.2523472
451.7624,0.2522842
452.2445,0.2522608
452.7267,0.2522864
453.2088,0.2523566
453.6909,0.252469
454.1731,0.2526235
