"V1","V2"
399.6916,0
400.1737,0.2879396
400.6559,0.2908576
401.138,0.2907166
401.6201,0.2880453
402.1023,0.2837082
402.5844,0.2787195
403.0666,0.2738724
403.5487,0.2694747
404.0308,0.2653452
404.513,0.261025
404.9951,0.2561416
405.4772,0.2507169
405.9594,0.2453209
406.4415,0.2408635
406.9236,0.2382324
407.4058,0.2378321
407.8879,0.2393126
408.3701,0.2415139
408.8522,0.2427727
409.3343,0.241532
409.8165,0.2371687
410.2986,0.2303967
410.7807,0.2229408
411.2629,0.2167074
411.745,0.2130849
412.2271,0.2126298
412.7093,0.2150793
413.1914,0.2195013
413.6736,0.2246197
414.1557,0.2292532
414.6378,0.2327474
415.12,0.235138
415.6021,0.2369427
416.0843,0.2387268
416.5664,0.2407587
417.0485,0.2428646
417.5307,0.2445502
418.0128,0.2452863
418.4949,0.2448227
418.9771,0.2433343
419.4592,0.2413456
419.9413,0.2394927
420.4235,0.2382962
420.9056,0.2380173
421.3878,0.2386522
421.8699,0.2399915
422.352,0.2417343
422.8342,0.2435737
423.3163,0.2452391
423.7984,0.2465142
424.2806,0.2472495
424.7627,0.2473823
425.2448,0.2469685
425.727,0.2461913
426.2091,0.2453206
426.6913,0.2446265
427.1734,0.244289
427.6555,0.2443445
428.1377,0.2446962
428.6198,0.2451754
429.102,0.2456375
429.5841,0.2460357
430.0662,0.2464336
430.5484,0.246943
431.0305,0.2476299
431.5126,0.2484399
431.9948,0.2491919
432.4769,0.2496406
432.959,0.249596
433.4412,0.2490239
433.9233,0.2480831
434.4055,0.2470678
434.8876,0.2462865
435.3697,0.2459448
435.8519,0.2460839
436.334,0.2465878
436.8161,0.247256
437.2983,0.2478936
437.7804,0.2483847
438.2625,0.2487048
438.7447,0.2488847
439.2268,0.2489514
439.709,0.2489
440.1911,0.2486987
440.6732,0.2483343
441.1554,0.2478534
441.6375,0.2473761
442.1196,0.2470553
442.6018,0.2470126
443.0839,0.2472743
443.566,0.2477569
444.0482,0.2482977
444.5303,0.2487345
445.0125,0.2489834
445.4946,0.2490747
445.9767,0.2491296
446.4589,0.2492859
446.941,0.2496121
447.4232,0.2500707
447.9053,0.2505264
448.3874,0.2508207
448.8696,0.2508559
449.3517,0.2506563
449.8338,0.2503591
450.316,0.2501515
450.7981,0.2501844
451.2802,0.2505109
451.7624,0.25107
452.2445,0.2517305
452.7267,0.2523569
453.2088,0.2528732
453.6909,0.2532807
454.1731,0.2536338
454.6552,0.2539821
455.1373,0.2543257
455.6195,0.2546011
456.1016,0.2547139
456.5837,0.2545927
457.0659,0.2542403
457.548,0.2537436
458.0302,0.2532437
458.5123,0.2528772
458.9944,0.2527271
459.4766,0.2527992
459.9587,0.2530403
460.4409,0.253378
460.923,0.2537601
461.4051,0.2541709
461.8873,0.2546205
462.3694,0.2551139
462.8515,0.2556289
463.3337,0.2561111
463.8158,0.2564942
464.2979,0.2567355
464.7801,0.2568399
465.2622,0.2568572
465.7444,0.256857
466.2265,0.2568918
466.7086,0.2569721
467.1908,0.2570651
467.6729,0.2571217
468.155,0.2571064
468.6372,0.257025
469.1193,0.2569194
469.6014,0.2568456
470.0836,0.2568398
470.5657,0.2569062
471.0479,0.2570176
471.53,0.2571461
472.0121,0.2572898
472.4943,0.2574885
472.9764,0.2578051
473.4586,0.2582891
473.9407,0.2589359
474.4228,0.2596697
474.905,0.2603597
475.3871,0.2608671
475.8692,0.2611023
476.3514,0.2610618
476.8335,0.2608289
477.3156,0.260536
477.7978,0.2603063
478.2799,0.2602139
478.7621,0.2602634
479.2442,0.2604074
479.7263,0.2605828
480.2085,0.260746
480.6906,0.2608898
481.1727,0.2610377
481.6549,0.2612206
482.137,0.2614593
482.6191,0.2617528
483.1013,0.2620888
483.5834,0.2624553
484.0656,0.2628496
484.5477,0.2632729
485.0298,0.263716
485.512,0.2641438
485.9941,0.2644987
486.4763,0.2647205
486.9584,0.2647763
487.4405,0.2646908
487.9227,0.2645493
488.4048,0.2644721
488.8869,0.2645688
489.3691,0.2648928
489.8512,0.265418
490.3333,0.2660472
490.8155,0.2666544
491.2976,0.2671363
491.7798,0.2674508
492.2619,0.2676269
492.744,0.2677381
493.2262,0.2678595
493.7083,0.2680335
494.1904,0.2682524
494.6726,0.2684738
495.1547,0.268646
495.6368,0.2687383
496.119,0.2687524
496.6011,0.2687158
497.0833,0.2686631
497.5654,0.2686214
498.0475,0.2686022
498.5297,0.2686121
499.0118,0.2686637
499.494,0.2687806
499.9761,0.2689906
500.4582,0.2693078
500.9404,0.2697141
501.4225,0.2701587
501.9046,0.2705703
502.3868,0.2708875
502.8689,0.2710865
503.351,0.2711938
503.8332,0.2712716
504.3153,0.2713878
504.7975,0.2715823
505.2796,0.2718495
505.7617,0.2721439
506.2439,0.2724072
506.726,0.2725985
507.2081,0.2727157
507.6903,0.2727907
508.1724,0.272868
508.6545,0.2729746
509.1367,0.2731067
509.6188,0.2732312
510.101,0.2733102
510.5831,0.2733271
511.0652,0.2733037
511.5474,0.2732898
512.0295,0.273339
512.5117,0.2734784
512.9938,0.2736911
513.476,0.2739239
513.9581,0.2741128
514.4402,0.2742186
514.9224,0.2742483
515.4045,0.2742519
515.8866,0.274298
516.3688,0.2744377
516.8509,0.2746805
517.333,0.2749897
517.8152,0.2753021
518.2973,0.2755609
518.7794,0.2757424
519.2616,0.2758642
519.7437,0.27597
520.2258,0.2761045
520.708,0.2762884
521.1901,0.276511
521.6722,0.2767397
522.1544,0.2769409
522.6365,0.2770989
523.1187,0.2772214
523.6008,0.2773311
524.0829,0.2774469
524.5651,0.2775722
525.0472,0.2776914
525.5294,0.2777828
526.0115,0.277835
526.4937,0.2778582
526.9758,0.2778815
527.4579,0.277939
527.9401,0.278049
528.4222,0.2782036
528.9043,0.2783699
529.3865,0.278508
529.8686,0.2785912
530.3507,0.2786225
530.8329,0.2786318
531.315,0.2786597
531.7971,0.2787356
532.2793,0.2788621
532.7614,0.2790133
533.2435,0.2791514
533.7257,0.2792466
534.2078,0.2792953
534.6899,0.27932
535.1721,0.2793578
535.6542,0.2794379
536.1364,0.2795664
536.6185,0.2797231
537.1006,0.2798733
537.5828,0.2799877
538.0649,0.2800583
538.5471,0.2801019
539.0292,0.2801485
539.5114,0.2802233
539.9935,0.280332
540.4756,0.2804554
540.9578,0.2805611
541.4399,0.2806192
541.922,0.2806178
542.4042,0.280568
542.8863,0.2804943
543.3684,0.2804216
543.8506,0.2803616
544.3327,0.2803111
544.8148,0.2802594
545.297,0.2802016
545.7791,0.2801492
546.2612,0.2801283
546.7434,0.280169
547.2255,0.2802894
547.7076,0.2804835
548.1898,0.2807206
548.6719,0.2809549
549.1541,0.2811449
549.6362,0.2812669
550.1183,0.2813219
550.6005,0.2813292
551.0826,0.2813135
551.5648,0.2812945
552.0469,0.2812803
552.5291,0.281272
553.0112,0.2812714
553.4933,0.2812862
553.9755,0.2813298
554.4576,0.2814121
554.9397,0.2815321
555.4219,0.2816722
555.904,0.2818021
556.3861,0.2818931
556.8683,0.28193
557.3504,0.2819191
557.8325,0.2818859
558.3147,0.281862
558.7968,0.2818697
559.2789,0.2819131
559.7611,0.2819769
560.2432,0.2820377
560.7253,0.2820781
561.2075,0.2820952
561.6896,0.2821013
562.1718,0.2821144
562.6539,0.2821446
563.136,0.2821873
563.6182,0.2822237
564.1003,0.2822326
564.5825,0.2822033
565.0646,0.2821441
565.5468,0.2820805
566.0289,0.2820418
566.511,0.2820457
566.9932,0.282089
567.4753,0.2821476
567.9574,0.2821878
568.4396,0.282184
568.9217,0.2821307
569.4038,0.2820441
569.886,0.2819541
570.3681,0.2818879
570.8502,0.2818587
571.3324,0.2818618
571.8145,0.2818795
572.2966,0.2818938
572.7787,0.281895
573.2609,0.2818848
573.743,0.2818714
574.2252,0.2818594
574.7073,0.2818446
575.1895,0.2818139
575.6716,0.2817528
576.1537,0.2816561
576.6359,0.2815335
577.118,0.2814071
577.6002,0.2813007
578.0823,0.2812282
578.5644,0.2811859
579.0466,0.2811539
579.5287,0.2811083
580.0108,0.2810329
580.493,0.2809312
580.9751,0.280823
581.4572,0.280736
581.9394,0.2806905
582.4215,0.2806894
582.9036,0.2807167
583.3858,0.2807439
583.8679,0.2807461
584.35,0.2807111
584.8322,0.2806434
585.3143,0.2805593
585.7964,0.2804757
586.2786,0.2804012
586.7607,0.2803338
587.2429,0.2802644
587.725,0.2801857
588.2072,0.2800986
588.6893,0.2800132
589.1714,0.2799412
589.6536,0.2798897
590.1357,0.2798542
590.6179,0.2798193
591.1,0.2797664
591.5821,0.2796822
592.0643,0.2795664
592.5464,0.2794293
593.0285,0.2792863
593.5107,0.2791485
593.9928,0.2790177
594.4749,0.2788877
594.9571,0.2787501
595.4392,0.2786039
595.9213,0.2784584
596.4035,0.2783302
596.8856,0.278235
597.3677,0.2781766
597.8499,0.2781446
598.332,0.2781168
598.8141,0.2780703
599.2963,0.2779942
599.7784,0.2778938
600.2606,0.2777895
600.7427,0.277704
601.2249,0.2776502
601.707,0.2776231
602.1891,0.2776012
602.6713,0.277558
603.1534,0.2774745
603.6356,0.2773507
604.1177,0.2772037
604.5998,0.2770599
605.082,0.2769406
605.5641,0.2768519
606.0462,0.2767826
606.5284,0.276711
607.0105,0.2766178
607.4926,0.2764957
607.9748,0.2763526
608.4569,0.2762064
608.939,0.2760731
609.4212,0.2759598
609.9033,0.2758602
610.3854,0.2757595
610.8676,0.2756435
611.3497,0.275507
611.8318,0.2753564
612.314,0.2752042
612.7961,0.2750621
613.2783,0.2749337
613.7604,0.2748128
614.2426,0.2746879
614.7247,0.2745499
615.2068,0.2743979
615.689,0.274239
616.1711,0.2740842
616.6533,0.2739402
617.1354,0.2738052
617.6175,0.2736695
618.0997,0.2735211
618.5818,0.2733546
619.0639,0.2731762
619.5461,0.273001
620.0282,0.2728465
620.5103,0.2727227
620.9925,0.2726265
621.4746,0.2725413
621.9567,0.2724459
622.4388,0.272325
622.921,0.2721759
623.4031,0.2720106
623.8853,0.2718478
624.3674,0.2717028
624.8495,0.2715807
625.3317,0.2714733
625.8138,0.2713643
626.296,0.271239
626.7781,0.2710923
627.2603,0.2709298
627.7424,0.2707638
628.2245,0.2706061
628.7067,0.2704606
629.1888,0.2703223
629.6709,0.2701809
630.1531,0.2700283
630.6352,0.269864
631.1173,0.2696961
631.5995,0.2695361
632.0816,0.2693921
632.5637,0.2692631
633.0459,0.2691386
633.528,0.2690033
634.0101,0.2688451
634.4923,0.2686615
634.9744,0.2684596
635.4565,0.2682516
635.9387,0.268049
636.4208,0.2678556
636.903,0.2676679
637.3851,0.2674789
637.8672,0.267285
638.3494,0.2670904
638.8315,0.266906
639.3137,0.2667443
639.7958,0.2666112
640.278,0.2665014
640.7601,0.266399
641.2422,0.266283
641.7244,0.2661368
642.2065,0.2659557
642.6886,0.2657471
643.1708,0.2655271
643.6529,0.2653119
644.135,0.2651116
644.6172,0.2649264
645.0993,0.2647502
645.5814,0.2645755
646.0636,0.2643988
646.5457,0.2642214
647.0278,0.2640461
647.51,0.2638739
647.9921,0.2636995
648.4742,0.2635136
648.9564,0.2633067
649.4385,0.2630759
649.9207,0.2628293
650.4028,0.2625819
650.8849,0.2623518
651.3671,0.2621507
651.8492,0.2619784
