"V1","V2"
399.6916,0
400.1737,0.1726433
400.6559,0.1708
401.138,0.1726836
401.6201,0.1780609
402.1023,0.1857729
402.5844,0.1940443
403.0666,0.201202
403.5487,0.2063287
404.0308,0.2094724
404.513,0.2112278
404.9951,0.2122414
405.4772,0.2128416
405.9594,0.2130226
406.4415,0.2126218
406.9236,0.2116031
407.4058,0.2102144
407.8879,0.2089742
408.3701,0.208481
408.8522,0.209239
409.3343,0.211475
409.8165,0.2151036
410.2986,0.2197442
410.7807,0.224842
411.2629,0.229802
411.745,0.2340928
412.2271,0.2372962
412.7093,0.2391319
413.1914,0.2394809
413.6736,0.2384613
414.1557,0.2364332
414.6378,0.2339501
415.12,0.2315809
415.6021,0.2297645
416.0843,0.2286836
416.5664,0.2282736
417.0485,0.2282782
417.5307,0.2283868
418.0128,0.2283537
418.4949,0.228093
418.9771,0.2276572
419.4592,0.2271717
419.9413,0.2267237
420.4235,0.2263349
420.9056,0.2259554
421.3878,0.2255443
421.8699,0.2251268
422.352,0.2248205
422.8342,0.2247836
423.3163,0.2251455
423.7984,0.2259325
424.2806,0.2270533
424.7627,0.2283225
425.2448,0.2295475
425.727,0.2306014
426.2091,0.2314778
426.6913,0.2322633
427.1734,0.2330718
427.6555,0.2339623
428.1377,0.2349014
428.6198,0.235773
429.102,0.2364492
429.5841,0.2368619
430.0662,0.2370578
430.5484,0.2371685
431.0305,0.2373571
431.5126,0.237735
431.9948,0.238323
432.4769,0.2390514
432.959,0.2398078
433.4412,0.2404886
433.9233,0.2410421
434.4055,0.2414644
434.8876,0.2417704
435.3697,0.241949
435.8519,0.2419568
436.334,0.2417368
436.8161,0.2412722
437.2983,0.2406297
437.7804,0.2399646
438.2625,0.2394713
438.7447,0.2393128
439.2268,0.2395515
439.709,0.2401288
440.1911,0.2408846
440.6732,0.2416292
441.1554,0.2422165
441.6375,0.2426092
442.1196,0.2428727
442.6018,0.243137
443.0839,0.2435156
443.566,0.2440541
444.0482,0.2447064
444.5303,0.2453623
445.0125,0.2458976
445.4946,0.2462294
445.9767,0.2463359
446.4589,0.2462526
446.941,0.2460383
447.4232,0.2457528
447.9053,0.2454414
448.3874,0.2451476
448.8696,0.2449217
449.3517,0.2448307
449.8338,0.2449358
450.316,0.2452719
450.7981,0.2458192
451.2802,0.2465045
451.7624,0.2472209
452.2445,0.247871
452.7267,0.2484023
453.2088,0.248827
453.6909,0.2491983
454.1731,0.2495731
454.6552,0.2499694
455.1373,0.2503567
455.6195,0.2506713
456.1016,0.2508654
456.5837,0.2509456
457.0659,0.2509897
457.548,0.2511137
458.0302,0.2514153
458.5123,0.2519112
458.9944,0.2525152
459.4766,0.2530575
459.9587,0.2533554
460.4409,0.2532908
460.923,0.2528664
461.4051,0.2522025
461.8873,0.2514876
462.3694,0.2509005
462.8515,0.2505514
463.3337,0.2504548
463.8158,0.2505537
464.2979,0.2507586
464.7801,0.2510023
465.2622,0.2512602
465.7444,0.2515457
466.2265,0.2518775
466.7086,0.2522546
467.1908,0.2526402
467.6729,0.2529773
468.155,0.2532153
468.6372,0.2533394
469.1193,0.2533748
469.6014,0.2533731
470.0836,0.2533804
470.5657,0.2534191
471.0479,0.2534777
471.53,0.2535334
472.0121,0.2535742
472.4943,0.2536241
472.9764,0.2537366
473.4586,0.2539731
473.9407,0.2543674
474.4228,0.254899
474.905,0.2554884
475.3871,0.2560219
475.8692,0.2563885
476.3514,0.2565242
476.8335,0.2564303
477.3156,0.2561749
477.7978,0.2558613
478.2799,0.2556021
478.7621,0.2554846
479.2442,0.255559
479.7263,0.2558324
480.2085,0.2562771
480.6906,0.2568383
481.1727,0.2574475
481.6549,0.2580328
482.137,0.2585416
482.6191,0.2589493
483.1013,0.2592742
483.5834,0.2595706
484.0656,0.2599141
484.5477,0.2603666
485.0298,0.2609525
485.512,0.2616413
485.9941,0.2623603
486.4763,0.2630184
486.9584,0.2635466
487.4405,0.2639197
487.9227,0.2641642
488.4048,0.2643366
488.8869,0.2644903
489.3691,0.2646495
489.8512,0.2648009
490.3333,0.2649072
490.8155,0.2649387
491.2976,0.2648938
491.7798,0.2648099
492.2619,0.264745
492.744,0.2647516
493.2262,0.2648507
493.7083,0.2650277
494.1904,0.2652449
494.6726,0.2654699
495.1547,0.2656953
495.6368,0.2659454
496.119,0.266256
496.6011,0.266651
497.0833,0.2671137
497.5654,0.2675901
498.0475,0.2680062
498.5297,0.2683046
499.0118,0.2684702
499.494,0.2685391
499.9761,0.2685764
500.4582,0.2686413
500.9404,0.2687538
501.4225,0.2688898
501.9046,0.2689967
502.3868,0.2690326
502.8689,0.2689973
503.351,0.2689435
503.8332,0.268953
504.3153,0.2690991
504.7975,0.2694046
505.2796,0.2698288
505.7617,0.2702818
506.2439,0.2706656
506.726,0.2709171
507.2081,0.271037
507.6903,0.2710799
508.1724,0.2711248
508.6545,0.271228
509.1367,0.2714005
509.6188,0.2716052
510.101,0.2717831
510.5831,0.2718892
511.0652,0.2719215
511.5474,0.2719179
512.0295,0.2719401
512.5117,0.2720348
512.9938,0.272215
513.476,0.272452
513.9581,0.2726951
514.4402,0.2728976
514.9224,0.2730415
515.4045,0.2731397
515.8866,0.2732245
516.3688,0.2733238
516.8509,0.2734485
517.333,0.273587
517.8152,0.2737222
518.2973,0.273848
518.7794,0.2739811
519.2616,0.274154
519.7437,0.2743961
520.2258,0.2747128
520.708,0.2750746
521.1901,0.2754256
521.6722,0.2757079
522.1544,0.2758879
522.6365,0.2759753
523.1187,0.2760144
523.6008,0.2760639
524.0829,0.2761654
524.5651,0.2763266
525.0472,0.2765172
525.5294,0.2766913
526.0115,0.2768115
526.4937,0.2768699
526.9758,0.2768905
527.4579,0.2769158
527.9401,0.2769821
528.4222,0.2771028
528.9043,0.277263
529.3865,0.2774314
529.8686,0.2775774
530.3507,0.277688
530.8329,0.2777689
531.315,0.2778348
531.7971,0.2778966
532.2793,0.2779516
532.7614,0.2779851
533.2435,0.2779852
533.7257,0.2779561
534.2078,0.2779265
534.6899,0.2779395
535.1721,0.2780357
535.6542,0.2782313
536.1364,0.2785077
536.6185,0.2788176
537.1006,0.2791037
537.5828,0.2793236
538.0649,0.279467
538.5471,0.279553
539.0292,0.2796159
539.5114,0.2796808
539.9935,0.2797504
540.4756,0.2798018
540.9578,0.2798032
541.4399,0.2797331
541.922,0.2795981
542.4042,0.2794327
542.8863,0.2792858
543.3684,0.2791991
543.8506,0.279191
544.3327,0.2792517
544.8148,0.2793523
545.297,0.279462
545.7791,0.279564
546.2612,0.2796579
546.7434,0.2797549
547.2255,0.2798633
547.7076,0.2799805
548.1898,0.2800899
548.6719,0.2801716
549.1541,0.280215
549.6362,0.2802273
550.1183,0.2802316
550.6005,0.2802557
551.0826,0.2803154
551.5648,0.280407
552.0469,0.2805074
552.5291,0.2805879
553.0112,0.2806297
553.4933,0.2806376
553.9755,0.2806381
554.4576,0.2806664
554.9397,0.2807503
555.4219,0.2808957
555.904,0.2810829
556.3861,0.2812781
556.8683,0.2814473
557.3504,0.2815701
557.8325,0.281645
558.3147,0.2816848
558.7968,0.2817038
559.2789,0.281711
559.7611,0.281706
560.2432,0.2816845
560.7253,0.2816465
561.2075,0.2816017
561.6896,0.281565
562.1718,0.2815502
562.6539,0.281558
563.136,0.2815743
563.6182,0.2815726
564.1003,0.2815291
564.5825,0.2814347
565.0646,0.2813027
