"V1","V2"
399.6916,0
400.1737,0.2880544
400.6559,0.2996638
401.138,0.3116696
401.6201,0.3216619
402.1023,0.3276686
402.5844,0.3289611
403.0666,0.3263553
403.5487,0.3215555
404.0308,0.3162129
404.513,0.311212
404.9951,0.3065404
405.4772,0.3015817
405.9594,0.2957167
406.4415,0.2889158
406.9236,0.2818622
407.4058,0.275557
407.8879,0.2708231
408.3701,0.2679987
408.8522,0.2668782
409.3343,0.266796
409.8165,0.266836
410.2986,0.2661439
410.7807,0.2642693
411.2629,0.2613023
411.745,0.2577489
412.2271,0.2542454
412.7093,0.251326
413.1914,0.2493384
413.6736,0.2484655
414.1557,0.2487688
414.6378,0.2502138
415.12,0.2526425
415.6021,0.2557324
416.0843,0.2589671
416.5664,0.2616836
417.0485,0.2632211
417.5307,0.2631731
418.0128,0.2615662
418.4949,0.2588874
418.9771,0.2558732
419.4592,0.2532111
419.9413,0.2513026
420.4235,0.2502035
420.9056,0.2497063
421.3878,0.2495217
421.8699,0.2494497
422.352,0.2494693
422.8342,0.2497112
423.3163,0.2503327
423.7984,0.2513898
424.2806,0.2527635
424.7627,0.2541903
425.2448,0.2553698
425.727,0.2561026
426.2091,0.2563608
426.6913,0.2562677
427.1734,0.255999
427.6555,0.255672
428.1377,0.2552916
428.6198,0.2547819
429.102,0.2540805
429.5841,0.2532244
430.0662,0.2523827
430.5484,0.2517956
431.0305,0.2516695
431.5126,0.2520692
431.9948,0.2528786
432.4769,0.2538413
432.959,0.2546747
433.4412,0.2551888
433.9233,0.2553635
434.4055,0.2553342
434.8876,0.2552984
435.3697,0.2553972
435.8519,0.2556453
436.334,0.255933
436.8161,0.2561014
437.2983,0.2560402
437.7804,0.2557606
438.2625,0.2553923
438.7447,0.2551205
439.2268,0.2550908
439.709,0.2553412
440.1911,0.2557958
440.6732,0.2563133
441.1554,0.2567634
441.6375,0.2570884
442.1196,0.2573138
442.6018,0.2575069
443.0839,0.257712
443.566,0.2579043
444.0482,0.2579938
444.5303,0.2578781
445.0125,0.2575122
445.4946,0.2569512
445.9767,0.2563348
446.4589,0.2558325
446.941,0.2555652
447.4232,0.2555554
447.9053,0.255728
448.3874,0.25596
448.8696,0.2561524
449.3517,0.2562865
449.8338,0.2564296
450.316,0.2566888
450.7981,0.2571376
451.2802,0.2577617
451.7624,0.2584454
452.2445,0.2590179
452.7267,0.2593247
453.2088,0.2592997
453.6909,0.2589872
454.1731,0.2585137
454.6552,0.2580211
455.1373,0.2576095
455.6195,0.2573102
456.1016,0.2571045
