"V1","V2"
399.6916,0
400.1737,0.2342609
400.6559,0.2338608
401.138,0.234116
401.6201,0.2346756
402.1023,0.2347897
402.5844,0.2337675
403.0666,0.2313572
403.5487,0.2278517
404.0308,0.2239124
404.513,0.2203425
404.9951,0.2178697
405.4772,0.2170282
405.9594,0.2180708
406.4415,0.2209571
406.9236,0.2253554
407.4058,0.2307212
407.8879,0.236285
408.3701,0.2410971
408.8522,0.2441347
409.3343,0.2446095
409.8165,0.2423547
410.2986,0.2380734
410.7807,0.233107
411.2629,0.2288947
411.745,0.2264285
412.2271,0.2260097
412.7093,0.2272692
413.1914,0.2294101
413.6736,0.2315373
414.1557,0.2330229
414.6378,0.2337017
415.12,0.2338349
415.6021,0.2338202
416.0843,0.2339263
416.5664,0.2341318
417.0485,0.2341823
417.5307,0.2337728
418.0128,0.2327978
418.4949,0.2314668
418.9771,0.2302479
419.4592,0.2296451
419.9413,0.2299774
420.4235,0.2312487
420.9056,0.2331727
421.3878,0.2353001
421.8699,0.2372193
422.352,0.2386996
422.8342,0.2397342
423.3163,0.240453
423.7984,0.2409864
424.2806,0.2413758
424.7627,0.2415701
425.2448,0.2414992
425.727,0.2411713
426.2091,0.24071
426.6913,0.2403135
427.1734,0.2401466
427.6555,0.2402524
428.1377,0.2405154
428.6198,0.2407218
429.102,0.2406686
429.5841,0.2402894
430.0662,0.2396974
430.5484,0.2391466
431.0305,0.2389028
431.5126,0.239128
431.9948,0.2398118
432.4769,0.240798
432.959,0.2418694
433.4412,0.2428561
433.9233,0.243701
434.4055,0.244454
434.8876,0.2451951
435.3697,0.2459465
435.8519,0.2466265
436.334,0.2470801
436.8161,0.2471655
437.2983,0.246856
437.7804,0.2462835
438.2625,0.2457009
438.7447,0.2453731
439.2268,0.2454609
439.709,0.245952
440.1911,0.2466732
440.6732,0.2473723
441.1554,0.2478378
441.6375,0.2479901
442.1196,0.2479015
442.6018,0.2477387
443.0839,0.2476656
443.566,0.2477642
444.0482,0.2480137
444.5303,0.2483275
445.0125,0.2486286
445.4946,0.2489068
445.9767,0.2492248
446.4589,0.2496699
446.941,0.2502867
447.4232,0.2510224
447.9053,0.2517309
448.3874,0.2522296
448.8696,0.2523895
449.3517,0.2522035
449.8338,0.2517976
450.316,0.2513698
450.7981,0.2511012
451.2802,0.2510795
451.7624,0.2512735
452.2445,0.2515611
452.7267,0.2517986
453.2088,0.2518912
453.6909,0.2518265
454.1731,0.2516604
454.6552,0.2514674
455.1373,0.2512918
455.6195,0.2511314
456.1016,0.2509539
456.5837,0.2507397
457.0659,0.2505158
457.548,0.2503617
458.0302,0.2503731
458.5123,0.2506155
458.9944,0.2510798
459.4766,0.2516809
459.9587,0.2522914
460.4409,0.2528022
460.923,0.2531688
461.4051,0.2534257
461.8873,0.2536544
462.3694,0.2539319
462.8515,0.2542821
463.3337,0.2546667
463.8158,0.2550046
464.2979,0.2552243
464.7801,0.2553074
465.2622,0.2553089
465.7444,0.2553319
466.2265,0.255486
466.7086,0.2558388
467.1908,0.2563942
467.6729,0.2570968
468.155,0.2578634
468.6372,0.2586091
469.1193,0.2592717
469.6014,0.2598026
470.0836,0.260158
470.5657,0.2602894
471.0479,0.2601591
471.53,0.2597641
472.0121,0.2591661
472.4943,0.2584942
472.9764,0.2579164
473.4586,0.2575842
473.9407,0.2575839
474.4228,0.2579061
474.905,0.258462
475.3871,0.2591233
475.8692,0.2597754
476.3514,0.2603503
476.8335,0.2608302
477.3156,0.2612171
477.7978,0.2614988
478.2799,0.2616277
478.7621,0.2615362
479.2442,0.2611749
479.7263,0.2605655
480.2085,0.2598182
480.6906,0.2591149
481.1727,0.2586484
481.6549,0.258553
482.137,0.2588572
482.6191,0.2594782
483.1013,0.2602597
483.5834,0.2610394
484.0656,0.2617053
484.5477,0.2622294
485.0298,0.2626536
485.512,0.263047
485.9941,0.2634621
486.4763,0.2639067
486.9584,0.264347
487.4405,0.2647367
487.9227,0.2650475
488.4048,0.2652863
488.8869,0.2654872
489.3691,0.2656923
489.8512,0.2659273
490.3333,0.2661939
490.8155,0.2664777
491.2976,0.2667684
491.7798,0.2670711
492.2619,0.267408
492.744,0.2677986
493.2262,0.2682411
493.7083,0.2687009
494.1904,0.2691201
494.6726,0.2694456
495.1547,0.2696562
495.6368,0.2697778
496.119,0.2698705
496.6011,0.2699971
497.0833,0.2701843
497.5654,0.2704048
498.0475,0.2705868
498.5297,0.2706505
499.0118,0.2705549
499.494,0.2703256
499.9761,0.2700513
500.4582,0.2698484
500.9404,0.2698093
501.4225,0.2699648
501.9046,0.2702743
502.3868,0.2706464
502.8689,0.2709835
503.351,0.2712233
503.8332,0.2713582
504.3153,0.2714271
504.7975,0.2714862
505.2796,0.2715777
505.7617,0.2717139
506.2439,0.2718804
506.726,0.2720555
507.2081,0.2722292
507.6903,0.2724087
508.1724,0.2726082
508.6545,0.2728319
509.1367,0.2730604
509.6188,0.2732536
510.101,0.2733695
510.5831,0.2733891
511.0652,0.2733333
511.5474,0.2732579
512.0295,0.2732334
512.5117,0.2733116
512.9938,0.2735045
513.476,0.2737823
513.9581,0.2740887
514.4402,0.2743711
514.9224,0.2746013
515.4045,0.2747839
515.8866,0.274941
516.3688,0.2750902
516.8509,0.2752291
517.333,0.2753336
517.8152,0.2753747
518.2973,0.275345
518.7794,0.2752732
519.2616,0.275224
519.7437,0.2752722
520.2258,0.2754751
520.708,0.2758436
521.1901,0.2763398
521.6722,0.2768894
522.1544,0.2774103
522.6365,0.2778406
523.1187,0.2781514
523.6008,0.2783415
524.0829,0.2784242
524.5651,0.2784102
525.0472,0.2783047
525.5294,0.2781148
526.0115,0.2778639
526.4937,0.2775981
526.9758,0.2773804
527.4579,0.2772723
527.9401,0.2773078
528.4222,0.2774812
528.9043,0.2777469
529.3865,0.27804
529.8686,0.2783031
530.3507,0.2785074
530.8329,0.2786617
531.315,0.2787963
531.7971,0.2789436
532.2793,0.2791153
532.7614,0.2792958
533.2435,0.2794501
533.7257,0.2795432
534.2078,0.2795588
534.6899,0.2795061
535.1721,0.279415
535.6542,0.2793202
536.1364,0.2792458
536.6185,0.2792014
537.1006,0.279183
537.5828,0.2791863
538.0649,0.2792128
538.5471,0.2792716
539.0292,0.2793694
539.5114,0.2795017
539.9935,0.2796468
540.4756,0.2797705
540.9578,0.2798422
541.4399,0.2798515
541.922,0.2798167
542.4042,0.2797817
542.8863,0.2797964
543.3684,0.2798961
543.8506,0.2800857
544.3327,0.2803393
544.8148,0.2806121
545.297,0.280862
545.7791,0.281065
546.2612,0.281221
546.7434,0.2813447
547.2255,0.2814507
547.7076,0.2815424
548.1898,0.2816086
548.6719,0.2816323
549.1541,0.2816056
549.6362,0.2815376
550.1183,0.2814548
550.6005,0.2813885
551.0826,0.2813586
551.5648,0.2813646
552.0469,0.2813853
552.5291,0.2813907
553.0112,0.2813604
553.4933,0.2812946
553.9755,0.2812162
554.4576,0.2811567
554.9397,0.2811421
555.4219,0.2811788
555.904,0.2812522
556.3861,0.2813367
556.8683,0.2814104
557.3504,0.2814658
557.8325,0.2815123
558.3147,0.2815661
558.7968,0.2816369
559.2789,0.2817176
559.7611,0.2817863
560.2432,0.2818155
560.7253,0.2817901
561.2075,0.2817158
561.6896,0.2816198
562.1718,0.2815379
562.6539,0.2814967
563.136,0.2815017
563.6182,0.2815342
564.1003,0.2815626
564.5825,0.2815592
565.0646,0.2815132
565.5468,0.2814369
566.0289,0.2813555
566.511,0.281294
566.9932,0.2812643
567.4753,0.2812616
567.9574,0.2812679
568.4396,0.2812666
568.9217,0.2812507
569.4038,0.2812255
569.886,0.2812029
570.3681,0.2811919
570.8502,0.2811894
571.3324,0.2811835
